Index,SMILES,Scores
821,Cc1csc(CCC(=O)N2CC[C@@H]3[C@@H]2CCN3C(=O)[C@@H]2CC2(F)F)c1,-10.6109206199646
656,N#Cc1ccc(-c2ccc3c(c2)CCN(Cc2ccc(O)c(C#N)c2)C3)s1,-10.599472332000731
842,CC[C@@H](O)[C@H](C)C(=O)N1C[C@@H](O)C[C@@H](NC(=O)C23CC(F)(C2)C3)C1,-10.598058319091797
559,Cn1c(=O)ccn(CC(=O)Nc2ccc(C(=O)NO)cc2)c1=O,-10.593713569641114
144,Cc1nn(CC(=O)Nc2ccc(C(=O)NO)cc2)c(=O)n1C,-10.588629341125488
973,C=C1C[C@@H]1C(=O)N1CCC(C2CCN(C(=O)C3=CCCCC3)CC2)CC1,-10.578549003601074
851,O=C(N1CC(F)(c2cn(CC3[C@H]4CCC[C@H]34)nn2)C1)C1(CCF)CC1,-10.57482843399048
584,Cc1ccc2oc(C(=O)Nc3ccc4c(c3)OCCN4C)cc2c1,-10.574582290649412
371,Cc1ncc(C(=O)N2CC=C[C@H](NC(=O)c3cc4c(cnn4C)nc3O)C2)[nH]1,-10.569918346405029
240,O=C(c1ccnc2cc[nH]c12)N1CCN(C(=O)Cc2cc[nH]n2)[C@H](CO)C1,-10.566775798797607
504,O=C(Nc1cccc2ccncc12)c1cc([C@H]2CCCN2)[nH]n1,-10.55552101135254
781,COC[C@@]1(C(=O)N2CCC(N(CCO)C(=O)c3n[nH]cc3F)CC2)CC1(F)F,-10.547970294952393
979,CC1=NC(NCCC2=CC=NN2C)=NC2=CC=CC=C12,-10.5457332611084
898,Cn1ccc(Nc2ccc(C(=O)NO)cc2)n1,-10.5304744720459
894,Cc1ncc(-c2cccc3nc(C(=O)Nc4cc(Cl)cc(Cl)c4F)cn23)cn1,-10.51354637145996
202,CC(C)(C)OC(=O)N1CC(c2ccc(C(=O)NO)cc2)C1,-10.497961902618409
321,C[C@@H]1C[C@@H](NC(=O)c2ccc(=O)n(CCO)c2)CN(C(=O)[C@H]2CC2(F)F)C1,-10.4934871673584
421,O=C(Nc1ccnnc1O)c1ccc2nccc(-c3ccc4ccoc4c3)c2c1,-10.492569065093994
863,CC(C)n1cnc(C(=O)Nc2ccc(C(=O)NO)cc2)n1,-10.490171813964844
455,Cc1cc(-c2cc(C(=O)N3CCN(C)CC3)c3n[nH]cc3c2)cnn1,-10.480314350128172
332,Cc1nnc([C@H]2CCCN2C(=O)c2ccc3scnc3c2)o1,-10.479255294799804
342,Cc1nc(N2CC3(CCN(Cc4cc(C(F)(F)F)ccc4F)C3)C2)ncc1F,-10.47820301055908
208,C[C@]1(C(=O)N2CC(F)(CNC(=O)c3ccc4nonc4c3)C2)C[C@H]1F,-10.47573642730713
949,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)C[C@H]3OCC[C@H]3C)CC2)CC1,-10.475019645690915
136,Cc1nc2c(c(C)c1C(=O)NO)C(=O)CCC2,-10.46192102432251
700,Cc1cc2oc(=O)cc(Cn3c(=O)sc4ccccc4c3=O)c2cc1C,-10.458710384368896
363,Cc1ccc([C@H]2CCCN2C(=O)c2cc3c(c(S(N)(=O)=O)c2)CCC3)o1,-10.446718788146972
492,N#C[C@]1(C(=O)NO)C[C@H]1C(F)(F)F,-10.441831970214844
170,C[C@@H]1CN(c2ncc3ccc(-c4cc(F)cc(CO)c4)cc3n2)C[C@@H]1O,-10.436093521118163
715,Cc1cc(C(=O)N2CC3=C(C2)CN(C(=O)c2cc4n(n2)CCC4)C3)nnc1O,-10.432934951782226
930,CCN1C[C@@H](NC(=O)c2cc3cccnn3n2)CC1=O,-10.432691955566408
742,C[C@H]1CCN(c2ccc(C(=O)N[C@H](C)C(=O)NO)cc2)C1,-10.429349613189697
640,C[C@@H]1CCN(C(=O)[C@H]2CCC2(F)F)CCN1C(=O)c1ccc(CO)s1,-10.428210544586182
524,Cc1ccc(NC(=O)c2ccc3c(c2)CN(C(=O)c2ccccc2O)CC3)cc1,-10.416782093048097
883,Cc1cc(=NC[C@H]2C[C@@H](NC(=O)C[C@H](O)c3ccccc3)C2)[nH]cn1,-10.416746044158936
969,COc1cc2ccccc2cc1CN1C[C@@H]2C[C@H](C1)N2C(=O)C1(F)CC1,-10.407456111907958
312,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)[C@H]3CCOCC3(C)C)CC2)CC1,-10.406453704833984
217,C[C@@H](NC(=O)[C@H]1[C@H]2c3ccccc3C[C@H]21)C1CN(c2nc3ccccc3s2)C1,-10.40044870376587
347,CCn1cc(NC(=O)c2cc3ccc(-c4cc(F)cc(F)c4O)cc3o2)cn1,-10.397795963287354
166,Cc1nnc(NN=C2CCCc3cc(C(=O)O)ccc32)nc1O,-10.375733375549316
322,Cc1cc(F)c2ncc(-c3ccc4c(c3)nnn4C)cc2c1,-10.374366092681884
61,Cc1ccc(-c2cnc3n[nH]c(C(=O)Nc4cccc5c(Cl)ccnc45)c3c2)o1,-10.37139377593994
532,Cc1cc2c(cc1C)[C@H](C(=O)N1CCN(c3nccc(CO)n3)C[C@@H](O)C1)CO2,-10.370539569854737
617,C=C1C[C@@H]1C(=O)N1CCC(C2CCN(C(=O)c3ccccn3)CC2)CC1,-10.370132637023923
676,CC1(CO)CCN(N2CCC(C3CCC3)CC2)CC1,-10.369202423095704
419,O=C(NCCN1CCN(C(=O)C2=C(Cl)CC2)CC12CCC2)C1[C@@H]2COC[C@@H]12,-10.368437385559082
70,CC1=NN(C2=NC=NN2C)C(C2=CC3=CC(F)=CC=C3N2)=N1,-10.36840534210205
45,CC(C)(C)Oc1ccccc1-c1ccc2c(c1)C(=O)NC2=O,-10.35430679321289
294,Cc1cc(-c2csc(NC(=O)c3cccc4nscc34)c2)cnn1,-10.345325088500976
560,Cc1ccc(C(=O)N(c2ccc3sncc3c2)[C@@H]2C[C@H]3CN[C@H]2C3)s1,-10.344013500213624
769,Cc1ccc(C(=O)N(c2ccc3sncc3c2)[C@H]2C[C@H]3CN[C@H]2C3)s1,-10.344013500213624
731,COc1ccc(C(=O)Nc2cccc(C(=O)N3CCN4CCC[C@@H]4C3)c2)s1,-10.340601634979247
796,O=C(C[C@@H]1CC[C@@H]2C[C@@H]12)NC1(C2CCN(C(=O)c3cc(Cl)cc(Cl)c3)CC2)CC1,-10.333248138427734
997,C[C@H]1C[C@H](C(=O)N2CC(F)(CNC(=O)c3cc4ccccc4o3)C2)CO1,-10.315793228149412
422,N#Cc1ccc2cc(C(=O)NO)ccc2c1,-10.313626861572263
578,COc1cc2c(cc1O)CCN(N1CC3CC1(C(N)=O)C3)C2,-10.30793523788452
929,O=C(Nc1ccc2[nH]ccc(=O)c2c1)c1cc2ccoc2cc1F,-10.307296657562256
968,Cn1nc(C(F)(F)F)cc1-c1cc2c(s1)CCN(Cc1cc(O)c(Br)cc1O)C2,-10.293878173828125
471,Cc1ccc(F)c(C(=O)Nc2cccc3c2NCC3)c1,-10.29059133529663
265,C[C@H](F)CC(=O)N1CCC(C2CCN(C(=O)c3cc4ccccc4s3)CC2)CC1,-10.289114952087402
893,Cc1cc2c(cc1O)CCN(N1CC[C@@]3(c4ccccc4)[C@@H](C1)C3(F)F)C2,-10.284435272216797
341,CN(C[C@@H]1CN(C(=O)CC2(CO)CC2)CC12CC2)C(=O)c1ccc(CO)o1,-10.276652145385745
722,Cc1ncc(CO)c(CN=c2cc[nH]c3ccc(C#N)cc23)c1O,-10.26279821395874
632,CN(CCO)C(=O)C1CCN(C2CCN(C(=O)c3n[nH]cc3[N+](=O)[O-])CC2)CC1,-10.256639289855958
519,COc1cc2c(cc1O)CCN(N1Cc3ccnn3C[C@@H]1C)C2,-10.25103302001953
286,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)c3cccc4ccnn34)CC2)CC1,-10.249710750579831
489,O=C([C@@H]1C[C@@H]1CF)N1CCC(O)(CNC(=O)C2(F)CC=CC2)CC1,-10.245703983306884
116,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)C[C@H]3C[C@H](O)C3(C)C)CC2)CC1,-10.239824390411377
723,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)C[C@@H]3C[C@H](O)C3(C)C)CC2)CC1,-10.239824390411377
442,CCC[C@H](O)CC(=O)N1C[C@@H](NC(=O)c2ccc3c(n2)CCC3)C[C@H]1CO,-10.239169883728028
207,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)c3coc(C#N)c3)CC2)CC1,-10.226886081695556
249,C=C1C[C@@H]1C(=O)N1CCN(C2CCN(C(=O)c3csc(=NC)[nH]3)CC2)CC1,-10.221144104003908
862,NC1(c2ccc(C(=O)Nc3ccc(C(=O)NO)cc3)o2)CC1,-10.220949459075928
923,Cc1cc(-c2csc(NC(=O)c3cc4ccccc4n3C)n2)ccc1O,-10.21980848312378
934,Cc1ncc(NC(=O)c2cc3ccc(-c4cc(F)cc(F)c4O)cn3c2)s1,-10.214791679382325
543,Cc1ncc(CO)c(CN=c2cc[nH]c3ccc([N+](=O)[O-])cc23)c1O,-10.209272575378415
643,Cc1cc(F)c(C(=O)NC[C@H](O)CCNC(=O)CO)cc1F,-10.205434799194336
683,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)C3CCC3)CC2)CC1,-10.197772121429445
505,C=C1C[C@H]1C(=O)N1CCC(C2CCN(C(=O)c3ccccc3C)CC2)CC1,-10.196369743347168
522,C=C1C[C@@H]1C(=O)N1CCC(O)(C2CCN(C(=O)c3cncn(C)c3=O)CC2)CC1,-10.193429279327392
470,CC[C@H]1C[C@@H]1C(=O)N1CCC(C2CCN(C(=O)c3ccccc3C)CC2)CC1,-10.189704704284669
816,Cc1ccc(NC(=O)c2cncc(NC(=O)c3cc4[nH]ccc4cc3Cl)c2)cn1,-10.188227081298828
903,O=C1CC[C@H](c2ccc(C(=O)NO)cc2)N1,-10.161506271362304
800,Cc1ncc(NC(=O)c2cc(C3=CC(=O)CCC3)c3n[nH]cc3c2)nc1C,-10.158200931549072
575,CCC=C1CN(c2ncnc3c2ncn3[C@@H]2Cc3ccccc3[C@H]2O)C1,-10.15673475265503
757,Fc1cc2cc(Cl)nc(N3Cc4cccc(Cl)c4C3)c2cc1F,-10.149022960662842
569,C[C@@H]1[C@H](C(=O)NO)[C@@H]1C,-10.147261142730711
307,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)[C@H](O)c3cccc(N)c3)CC2)CC1,-10.14431095123291
518,CSc1ncc(-c2cnc(F)c(C(=O)Nc3ccc(CCO)cc3)c2)cn1,-10.14234733581543
748,C#CCN1C(=O)C(=Cc2ccc3c(c2F)CCC3)c2ccccc2C1=O,-10.127926921844482
581,Cc1nccc(NC(=O)c2cc3ccc(-c4cc(F)cc(F)c4O)cc3[nH]2)n1,-10.112193298339845
231,Cc1ncc(NC(=O)c2cc(C3=CC(=O)CCC3)c3n[nH]cc3c2)cn1,-10.109030628204346
379,C=C1C[C@H]1C(=O)N1CCC(C2CCN(C(=O)CO)CC2)CC1,-10.104148674011231
447,CCc1ncc2c(n1)CCN(N1CC[C@@]3(C(=O)OC)[C@@H](C1)C3(F)F)C2,-10.103460884094238
972,CC#CC(=O)Nc1ccc2c(c1)C(=O)NC2=O,-10.101664543151855
457,COCc1ccc([C@H]2CCCN2C(=O)c2ccc3scnc3c2)o1,-10.09972791671753
678,CC(C)C(=O)N1CCN(C2CCN(C(=O)Cc3cnnn3C)CC2)CC1,-10.098867321014405
473,C[C@H](CO)C(=O)N1CCC(C2CCN(C(=O)C(=O)c3cnn(C)c3)CC2)CC1,-10.096623039245603
813,Cc1ccc(-c2cnc(NC(=O)c3cc4cc(Cl)cc(Cl)c4[nH]3)s2)o1,-10.092429828643798
362,C[C@@H]1C[C@H]1C(=O)N1C[C@@H](NC(=O)C2(c3ccccc3F)CC2)CC12CCC2,-10.090890216827392
782,Clc1ccc(-c2nnc(-c3cc4scc(Br)c4s3)o2)cc1Br,-10.08558111190796
841,Cc1cc(-c2csc(NC(=O)c3cc4ccccc4n3C)c2)ccc1O,-10.073036861419675
783,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)C3CC(N4CCCC4)C3)CC2)CC1,-10.072289085388183
388,C[C@@H]1C[C@@H](NC(=O)C=CCO)CN(C(=O)c2cn3ccnc3s2)C1,-10.064742374420169
565,Cc1ncc(-c2ccc3cc(C(=O)Nc4cc(F)cc(F)c4Cl)oc3c2)cn1,-10.059861183166504
642,Cc1ncc(NC(=O)c2cc(-c3ccc4oncc4c3)c3n[nH]cc3c2)cn1,-10.055898094177246
256,Cc1ccc(-c2ccc3cc(C(=O)Nc4cc(C#N)ccc4O)[nH]c3c2)cn1,-10.035199642181396
931,Cc1cc(-c2cnc(NC(=O)c3cc4cc(Cl)cc(Cl)c4[nH]3)s2)ccn1,-10.01199836730957
765,CN1CC2(CCC(OC(=O)C34C[C@H]5C[C@@H](CC(F)(C5)C3)C4)CC2)CC1=O,-10.010425090789797
598,Cc1nn(-c2ccc(C(=O)NO)cc2)c(C)c1Cl,-10.005620384216307
361,Cc1cc(N)c(C#N)cc1-c1ccc(S(C)(=O)=O)cc1Cl,-9.995948028564452
648,C[C@@H]1CCN(C(=O)c2cccc(C(N)=O)n2)CCN1C(=O)c1ccc(CO)o1,-9.96022653579712
80,Cc1ccc(F)c(C(=O)Nc2ccc(C(=O)NO)cc2)n1,-9.953998851776124
881,O=C(NC1=CC=NC(OCCO)=C1)C1=COC(C(=O)NO)=C1,-9.953377723693848
654,Cc1cc2sc(NC(=O)Nc3ccc4occc4c3)nc2cc1F,-9.951908016204834
360,C[C@@H]1C[C@H]1N1C[C@@H](NC(=O)C(=O)N2CCC(C#N)(c3ccccn3)CC2)CC1=O,-9.945841789245604
468,Cc1cnc2ccc(C(=O)Nc3ccc(C(=O)NO)cc3)cn12,-9.945671939849854
276,Cn1ncc(S(N)(=O)=O)c1C(=O)N1C[C@@H](O)[C@H](NC(=O)C23CC(F)(C2)C3)C1,-9.943986988067628
328,[N-]=[N+]=NC1(C(=O)NC2CCN(C(=O)c3ncc(Br)cc3O)CC2)CC1,-9.940565586090088
718,C[C@H]1CCN(C(=O)[C@@H]2CC[C@H]3C[C@H]3CC2)CC12CCC2,-9.940286540985108
353,CCn1cc(NC(=O)c2cc3ccc(-c4cc(F)cc(F)c4O)cc3s2)cn1,-9.939420127868653
306,Cn1cc(-c2ccc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4F)[nH]c3c2)cn1,-9.922957515716552
373,CCCc1ccc(C23CC(C(=O)NO)(C2)C3)cc1,-9.906541347503662
502,C[C@@H]1C[C@@H](NC(=O)c2cc3n(n2)CCCN3)CCN1C(=O)C1=CCC1,-9.876020050048828
501,C[C@@H]1C[C@@H](NC(=O)c2cc3n(n2)CCCN3)CCN1C(=O)C1=CCC1,-9.876020050048828
167,CN1CC2(CCC(OC(=O)C34CC(C)(C3)C4)CC2)CC1=O,-9.866589832305907
888,C[C@@H]1CC[C@H](CC(=O)Nc2ccc(C(=O)NO)cc2)C1,-9.8628755569458
401,Cc1ncc(NC(=O)c2cc(C3=CC(=O)CCC3)c3n[nH]cc3c2)c(C)n1,-9.856310272216795
377,Cn1cc(C(=O)NC[C@H]2[C@@H]3CN(C(=O)Cc4cc(Cl)ccc4O)C[C@H]23)cn1,-9.848357009887696
606,Cc1ccc(Cl)c(C(=O)N[C@]23C[C@H]2CN(C(=O)c2ccoc2Cl)C3)c1,-9.829820156097412
89,CCc1ncc2c(n1)CCN(N1CC[C@@]3(CO)[C@H](C1)C3(F)F)C2,-9.827161979675292
17,CCc1ncc2c(n1)CCN(N1CC[C@@]3(CO)[C@@H](C1)C3(F)F)C2,-9.827161979675292
806,Cc1ccc(I)c(C(=O)Nc2ccc(C(=O)NO)cc2)c1,-9.81759548187256
591,Cc1ncc(-c2ccc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4Cl)oc3c2)cn1,-9.80518627166748
459,C[C@H](O)c1ccc(NC(=O)c2cc3ccc(-c4cccc(CO)c4)cc3o2)cc1,-9.786502265930176
749,COc1ccc([C@H](NC(=O)c2nc(C)co2)c2ccccc2Cl)cc1,-9.78455572128296
938,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)C[C@H]3CCC(=O)C3)CC2)CC1,-9.778565979003906
561,Cc1ccc(-c2ccc3sc(C(=O)Nc4cccc(CO)n4)cc3c2)cn1,-9.758287143707276
9,CCCCCCCNC(=O)C(=O)N[C@@H](C)CCCC(C)C,-9.745687007904053
334,C=C=C[C@H](C)C(=O)N1CCC(C2CCN(C(=O)c3cc4[nH]ccc4s3)CC2)CC1,-9.733014678955078
91,CCc1cc(NC(=O)c2cc3ccc(-c4cc(F)cc(F)c4O)cc3n2C)on1,-9.716092491149904
882,Cc1nn(C)c2sc(C(=O)Nc3ccc(C(=O)NO)cc3)cc12,-9.714535331726074
547,CC1(C(=O)N2CCc3ccsc3C2)CN(Cc2cc3ccncc3[nH]2)C1,-9.711912155151367
324,Cc1ccc(-c2ccc3sc(C(=O)Nc4cc(F)cc(F)c4)cc3c2)cn1,-9.71117353439331
355,Cc1ncc(-c2cnc3cc(C(=O)Nc4cc(F)cc(F)c4F)[nH]c3c2)s1,-9.694989681243896
546,Cc1cc(C(=O)N2CC3=C(C2)CN(C(=O)[C@@H](CO)N(C)C)C3)ncc1F,-9.688791847229004
426,Cn1cc(-c2nc3ccc(C(=O)Nc4cc(Cl)cc(Cl)c4O)cc3s2)cn1,-9.68823127746582
737,Cc1cn2c(=O)c(C(=O)NCC3CN(C(=O)Cc4ccnn4C)C3)cnc2s1,-9.687148666381836
835,Cc1cn2ccnc(C(=O)Nc3ccc(C(=O)NO)cn3)c2n1,-9.68693323135376
939,CN(C)C1(CNC(=O)[C@H]2CC[C@H](C(=O)NO)CC2)CC1,-9.678131103515623
484,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)Cc3cccc(N)c3)CC2)CC1,-9.67062816619873
179,Cc1ccc(-c2ccc3sc(C(=O)Nc4cc(C#N)ccc4F)cc3c2)cn1,-9.657889080047608
686,CCc1cc(=NC[C@H]2C[C@@H](NC(=O)C[C@H](O)c3ccccc3)C2)[nH]cn1,-9.655696582794189
791,COc1ccc(CN=c2ccc3cc(F)cc(Cl)c3[nH]2)cn1,-9.61102123260498
793,O=C(CCF)N1CCN(C(=O)C23[C@H]4CC(C[C@H]42)C3(F)F)C[C@@H](O)C1,-9.578062629699708
253,Cc1ccc(-n2nnc(C(=O)NO)c2C(C)C)cc1,-9.572643280029297
539,C=C=C[C@H](C)C(=O)N1CCC(C2CCN(C(=O)c3cc(Cl)c(Cl)s3)CC2)CC1,-9.570266437530517
755,Cc1cc(CO)ccc1-c1cc(C(=O)Nc2ccnnc2)c2ccccc2n1,-9.569890975952148
712,Nc1cccc2cc(C(=O)Nc3ccc(C(=O)NO)cc3)cnc12,-9.565551662445069
699,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)c3cnn(CC(F)F)c3)CC2)CC1,-9.557082557678225
552,Cc1ccc([C@H]2CCN(c3nc4cc(Cl)cc(Cl)c4o3)C2)cn1,-9.543783569335938
169,CCN1CC[C@@H](N2C[C@@H]3C[C@H](C2)[C@@H]2CCCC(=O)N2C3)C1=O,-9.53910493850708
601,c1cc2c(=N[C@H]3CCCN(c4cc5ncnn5cn4)C3)nc[nH]n2c1,-9.53576364517212
509,O=C(Nc1cccc2ccncc12)c1ccc(-c2ccc3cncn3c2)cn1,-9.496467113494871
181,Cc1cc2c(cc1C)[C@@H](C(=O)N1CCN(C3CN(C(=O)CO)C3)CC1)CO2,-9.49626350402832
75,Cc1ccncc1-c1cc2c[nH]nc2cc1C(=O)N[C@H](CO)[C@@H](C)O,-9.494972896575929
56,Cc1ncc(NC(=O)c2cc3ccc(-c4cc(F)cc(F)c4O)cc3o2)cn1,-9.48434362411499
526,Cc1cnc(Cl)[nH]c1=NC[C@H]1CN(C(=O)C2=CCCCCC2)CC12COC2,-9.475957202911378
622,Cc1cnc(Cl)[nH]c1=NC[C@@H]1CN(C(=O)C2=CCCCCC2)CC12COC2,-9.475957202911378
88,Cc1ccc(-c2ccc3sc(C(=O)Nc4cc(F)cc(F)c4F)cc3c2)cn1,-9.446732139587402
667,CC[C@@H]1C[C@@H]1C(=O)N1CCC(C2(NC(=O)c3cccc4cc[nH]c34)CC2)CC1,-9.446516132354736
410,O=C(Nc1ccc(-c2ccc(O)cc2F)nc1)c1cc2cc(O)ccc2cc1O,-9.438411617279051
54,CCN1CCC[C@H](N2C[C@@H]3C[C@H](C2)[C@@H]2CCCC(=O)N2C3)C1=O,-9.4331618309021
483,Cc1ccccc1OCC(=O)N1C[C@@H](NC(=O)CCC2CC2)CC1(C)C,-9.407587337493895
503,Cc1ccc(C(=O)NCc2ccc(C(=O)NO)cc2)c(Sc2ccccc2)c1,-9.399899673461912
630,CC1CC(CC(=O)Nc2ccc(C(=O)NO)cc2)C1,-9.383928298950195
684,CC1=NN(c2ccc(C(=O)NO)cc2)CC1,-9.378981590270996
106,Cc1cc2sc(NC(=O)[C@@H]3CC(=O)N(c4cccc(Cl)c4)C3)nc2cc1F,-9.375568771362303
615,Cc1cc2sc(NC(=O)[C@H]3CC(=O)N(c4cccc(Cl)c4)C3)nc2cc1F,-9.375568771362303
46,Cc1ncc(NC(=O)c2cc3ccc(-c4cc(F)cc(F)c4O)cc3n2C)cn1,-9.371551418304444
846,Cc1cc2occ(C(=O)Nc3ccc(-c4cccc(Cl)c4)cc3C)c2cc1C,-9.35537519454956
232,Cc1cc(CO)cc(N2CCn3c(nn(C)c3=O)C2)n1,-9.328067779541016
811,CN1CCC(CCC(=O)NC2CCN(C(=O)c3csc(CO)n3)CC2)CC1,-9.307425403594973
403,Cc1ccc(-c2cnc(NC(=O)c3cc4cc(Br)cnc4[nH]3)s2)cc1,-9.298718643188476
298,C[C@@H](Oc1cccc(CO)c1)C(=O)N1CCN(C2CCN(C(=O)CO)CC2)CC1,-9.27414665222168
514,Cc1cc2sc(NC(=O)[C@@H]3CC(=O)N(c4ccccc4Cl)C3)nc2cc1F,-9.268823909759522
677,C=CC1(CC(=O)Nc2ccc(C(=O)NO)cc2)CC1,-9.247841930389404
10,COCCOCCC(=O)N1CCC[C@]1(C)CNC(=O)[C@]1(C)CC(=O)N(C)C1,-9.231799697875976
940,Cc1nc(C)c(C(=O)Nc2ccc(C(=O)NO)cc2)c(C)n1,-9.217070484161376
462,Cc1ncc(-c2ccc3cc(C(=O)Nc4cc(C#N)ccc4O)[nH]c3c2)cn1,-9.196064662933347
325,Cc1cc2sc(NC(=O)Nc3cc(O)c(Br)cc3C)nc2cc1F,-9.175713443756104
193,Cc1ccc(C(=O)N(c2ccc3sncc3c2)[C@H]2CCC23CCNCC3)s1,-9.15993242263794
121,CSC=CC(=O)N1CCC(C2CCN(C(=O)c3cc4ccccc4s3)CC2)CC1,-9.150104427337649
479,Cc1ccc(I)c(C(=O)Nc2ccc(C(=O)NO)cn2)c1,-9.138386249542236
248,CCc1cc(NC(=O)c2cc3ccc(-c4cc(F)cc(F)c4O)cc3[nH]2)on1,-9.098426151275635
305,Cc1ccc(-c2cnc3cc(C(=O)Nc4cc(C#N)ccc4O)[nH]c3c2)cn1,-9.05696086883545
952,Cc1ncccc1-c1cc2c[nH]nc2cc1C(=O)N[C@H](CO)[C@@H](C)O,-9.046373462677002
223,Cc1ncc(-c2cnc3cc(C(=O)Nc4cc(F)cc(F)c4Cl)[nH]c3c2)s1,-9.013530063629153
289,Cc1cc(CO)ccc1-c1cc(C(=O)Nc2onc(C)c2Cl)c2ccccc2n1,-8.996538829803466
716,C[C@H](CO)C(=O)N1CCN(C2CCN(C(=O)c3cnn(CCF)c3)CC2)CC1,-8.985898399353028
721,C[C@@H]1C[C@@H]1C(=O)N1C[C@H](F)C[C@H]1C(=O)N1CCN(CC2CC2)CC1,-8.953620910644531
113,Cc1ccc(-c2ccc3sc(C(=O)Nc4cc(Cl)cc(Cl)c4F)cc3c2)cn1,-8.945720672607422
573,Cc1ccc(C(=O)N(c2ccc3sncc3c2)[C@H]2CCC23CCNCC3)cn1,-8.898038578033447
495,Cc1ccc(-c2ccc3sc(C(=O)Nc4cc(Cl)cc(Cl)n4)cc3c2)cn1,-8.886847877502442
776,Cn1cc(N2CCO[C@@H](c3ccc(F)c(F)c3)C2)ncc1=O,-8.85895414352417
337,Cc1ncc(-c2cnc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4O)[nH]c3c2)s1,-8.853804683685302
516,O=C(Nc1cc(F)ncc1F)c1cc2ccc(-c3c(F)cc(F)cc3F)cn2c1,-8.813388538360595
465,Nc1cnc(C(=O)Nc2ccc(C(=O)NO)cc2)cn1,-8.69301633834839
635,O=C(Nc1cccc2c(Cl)ccnc12)C1(c2ccccc2C2=CCNCC2)CC1,-8.678832626342773
564,C[C@@]1(CC(=O)Nc2ccc(C(=O)NO)cc2)CCN1,-8.641830253601075
880,C[C@]1(CC(=O)Nc2ccc(C(=O)NO)cc2)CCN1,-8.641830253601075
78,COC[C@@H]1CCN(c2ccc(C(=O)NO)cc2)C1,-8.60357723236084
69,Cn1cc(-c2ccc3cc(C(=O)Nc4cc(C(F)(F)F)ccc4O)[nH]c3c2)cn1,-8.60095567703247
521,Cc1ncc(-c2ccc3cc(C(=O)Nc4cc(C#N)ccc4F)[nH]c3c2)cn1,-8.495952892303468
203,Cc1ncc(-c2cnc3cc(C(=O)Nc4cc(F)cc(F)c4F)[nH]c3c2)cn1,-8.460607814788819
861,COc1ccc(NC(=O)c2cc3ccc(C4=CC[C@H](O)CC4)cc3n2C)cc1C,-8.439003658294677
18,Cc1ncc(NC(=O)c2cc3ccc(-c4cc(F)cc(F)c4O)cc3[nH]2)cn1,-8.427465629577636
987,O=C(Nc1ccc(-c2cc(F)cc(F)c2)nc1)c1cc2cc(O)ccc2cc1O,-8.418415451049805
235,Cc1ncc(-c2ccc3cc(C(=O)Nc4cc(F)cc(F)c4F)[nH]c3c2)cn1,-8.334303379058838
52,Cc1ncc(-c2ccc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4O)[nH]c3c2)cn1,-8.325087356567384
417,Cc1nc2nccc(N3C[C@H]4C[C@H](O)CC[C@H]4C3)n2n1,-8.292007350921631
794,Cc1cc(C)c([C@H](C)N=c2ccc3sccc3[nH]2)c(C)c1,-8.286664676666259
745,Cc1ccc(C(=O)N(c2ccc3sncc3c2)[C@H]2CCNCC23CC3)cc1O,-8.219141435623168
594,Cc1ccc(-c2ccc3cc(C(=O)Nc4cc(C#N)ccc4Cl)[nH]c3c2)cn1,-8.144939661026001
661,C[C@]1(C(=O)N2C[C@H](F)[C@H](O)C2)CCN(c2ncnc3n[nH]cc23)C1,-8.11205997467041
405,Cc1ccc(NC(=O)c2ccc3c(-c4cc(C#N)ccc4C)n[nH]c3c2)cn1,-8.064468812942504
134,Cc1ncc(-c2cnc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4O)[nH]c3c2)cn1,-8.06099443435669
262,Cc1ncc(-c2ccc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4F)[nH]c3c2)cn1,-8.043677949905396
74,CCc1ncc2c(n1)CCN(N1CC[C@@]3(c4ccccc4)[C@@H](C1)C3(F)F)C2,-8.040657567977906
614,COC[C@H]1CCN(c2ccc(C(=O)NO)cc2)C1,-7.996624708175659
115,Cc1ncc(-c2cnc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4F)[nH]c3c2)s1,-7.82405652999878
296,CSc1ccc(C(=O)N[C@H]2C[C@H]3CC[C@@H]2N3C(=O)[C@H]2CCCc3scnc32)s1,-7.802890110015869
